Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
ford c max 2012 ficha técnica,42,42,50,16,0.00,https://llantasneumaticos.com/size/ford/c-max/2012/,0,0,0.00,0.33,315000,"[23,11,82,11,11,11,100,11,11,11,11,11]",2026-02-22,"Video, Image, People also ask, Related searches, AI overview","informational, transactional",Organic
2010 outlander,59,59,260,21,0.03,https://llantasneumaticos.com/size/mitsubishi/outlander/2010/,0,0,0.00,0.28,105000000,"[65,81,81,100,81,81,81,65,53,81,81,65]",2026-02-02,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
z31,55,55,40,13,0.00,https://llantasneumaticos.com/size/nissan/300zx/z31-1984-1990/,0,0,0.00,0.33,2040000,"[66,9,9,9,9,9,9,14,23,52,14,14]",2026-02-25,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
96 mitsubishi montero,34,34,50,18,0.00,https://llantasneumaticos.com/size/mitsubishi/montero/1996/,0,0,0.00,0.16,3370000,"[100,78,78,14,14,14,14,14,14,14,14,14]",2026-01-29,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
96 mitsubishi montero,54,54,50,18,0.00,https://llantasneumaticos.com/size/mitsubishi/montero-sport/pa-1996-2008/,0,0,0.00,0.16,3370000,"[100,78,78,14,14,14,14,14,14,14,14,14]",2026-01-29,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
pontiac gp 2005,13,13,40,15,0.00,https://llantasneumaticos.com/size/pontiac/grand-prix/2005/,0,0,0.00,0.33,5410000,"[11,11,11,11,11,11,11,82,82,11,11,11]",2026-03-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
pontiac gp 2005,79,79,40,15,0.00,https://llantasneumaticos.com/size/pontiac/grand-prix-gxp/w-body-2005-2008/,0,0,0.00,0.33,5410000,"[11,11,11,11,11,11,11,82,82,11,11,11]",2026-03-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
llantas 16 vito w638,46,46,140,8,0.00,https://llantasneumaticos.com/size/mercedes/vito/1999/,0,0,0.00,0,188,"[100,0,0,0,0,0,0,0,0]",2026-03-23,"Image pack, Image, People also ask, Popular products, Related searches","commercial, informational",Organic
medida tucson,28,28,70,12,1.02,https://llantasneumaticos.com/size/hyundai/tucson/2024/,0,0,0.00,0.05,0,"[8,18,28,28,28,5,8,6,6,5,6,8]",2026-03-15,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
medida tucson,29,29,70,12,1.02,https://llantasneumaticos.com/size/hyundai/tucson/2024/,0,0,0.00,0.05,0,"[8,18,28,28,28,5,8,6,6,5,6,8]",2026-03-15,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
medidas mercedes gla 2024,12,12,90,11,0.00,https://llantasneumaticos.com/size/mercedes/gla/2024/,0,0,0.00,0.03,365000,"[65,53,43,34,34,21,21,21,12,12,9,9]",2026-03-28,"Video, Image, Related searches, AI overview",informational,Organic
neumaticos 255 45 r20,25,25,110,9,0.19,https://llantasneumaticos.com/tire/iso-metric-255-45-R-20/,0,0,0.00,0.99,0,"[64,64,64,52,52,52,64,64,52,64,82,82]",2026-03-09,"Popular products, Related searches",commercial,Organic
neumaticos 255 45 r20,33,33,110,9,0.19,https://llantasneumaticos.com/tire/iso-metric-255-45-R-20/,0,0,0.00,0.99,0,"[64,64,64,52,52,52,64,64,52,64,82,82]",2026-03-09,"Popular products, Related searches",commercial,Organic
astra 2024,29,29,40,15,0.00,https://llantasneumaticos.com/size/opel/astra/2024/,0,0,0.00,0.94,241000000,"[64,64,28,14,21,21,21,14,14,14,14,14]",2026-02-21,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
08 hummer h2,75,75,40,18,0.00,https://llantasneumaticos.com/size/hummer/h2/2008/,0,0,0.00,0.71,3140000,"[100,28,78,14,14,14,14,14,14,14,14,14]",2026-02-21,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
2012 mazda mazda3,25,25,210,20,0.12,https://llantasneumaticos.com/size/mazda/mazda3/2012/,0,0,0.00,0.45,55400000,"[65,65,65,65,65,80,80,80,100,80,80,80]",2026-03-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
tino nissan,80,80,70,19,0.00,https://llantasneumaticos.com/size/nissan/almera-tino/,0,0,0.00,0.23,4670000,"[0,0,0,0,80,100,66,100,0,0,0,80]",2026-02-16,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
medidas skoda kamiq,44,44,880,14,0.21,https://llantasneumaticos.com/size/skoda/kamiq/,0,0,0.00,0.01,188000,"[72,88,88,100,72,88,72,88,100,100,100,100]",2026-02-03,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
llantas e46 m3,21,21,210,4,0.44,https://llantasneumaticos.com/size/bmw/m3/,0,0,0.00,0.98,330000,"[81,81,81,100,53,43,81,53,81,65,65,43]",2026-02-02,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
llantas e46 m3,77,77,210,4,0.44,https://llantasneumaticos.com/size/bmw/m3/2003/,0,0,0.00,0.98,330000,"[81,81,81,100,53,43,81,53,81,65,65,43]",2026-02-02,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
03 mini cooper,43,43,50,12,0.10,https://llantasneumaticos.com/size/mini/cooper/2003/,0,0,0.00,0.09,0,"[78,100,100,14,14,14,14,14,14,14,14,50]",2026-03-09,"Image pack, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
neumaticos 31x10.5 r15,29,29,50,8,0.18,https://llantasneumaticos.com/tire/lt-high-flotation-31-10.5-R-15/,0,0,0.00,1,0,"[52,33,42,33,23,19,0,9,9,33,52,33]",2026-03-11,"Popular products, Related searches","informational, transactional",Organic
neumaticos 31x10.5 r15,38,38,50,8,0.18,https://llantasneumaticos.com/tire/lt-high-flotation-31-10.5-R-15/,0,0,0.00,1,0,"[52,33,42,33,23,19,0,9,9,33,52,33]",2026-03-11,"Popular products, Related searches","informational, transactional",Organic
mazda 6 2012,20,20,110,17,0.04,https://llantasneumaticos.com/size/mazda/mazda6/2012/,0,0,0.00,0.32,307000000,"[78,64,100,78,78,64,100,64,78,100,64,64]",2026-03-25,"Image pack, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
audi a3 llantas,57,57,70,7,0.08,https://llantasneumaticos.com/size/audi/a3/2023/,0,0,0.00,1,0,"[100,45,45,45,45,45,100,63,81,81,81,81]",2026-03-16,"Image pack, Video, Image, Popular products, Related searches","informational, transactional",Organic
subaru outback medidas,35,35,90,15,0.00,https://llantasneumaticos.com/size/subaru/outback/,0,0,0.00,0.01,452000,"[52,64,52,52,41,52,52,64,64,52,41,52]",2026-02-18,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
subaru outback medidas,41,41,90,15,0.00,https://llantasneumaticos.com/size/subaru/outback/,0,0,0.00,0.01,452000,"[52,64,52,52,41,52,52,64,64,52,41,52]",2026-02-18,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
2016 kia sorento,26,26,40,16,0.11,https://llantasneumaticos.com/size/kia/sorento/2016/,0,0,0.00,0.86,79300000,"[11,11,5,5,17,17,64,29,29,11,41,17]",2026-02-11,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
6 bares a psi,60,60,40,22,0.00,https://llantasneumaticos.com/size/dfsk/ec75/2025/,0,0,0.00,0.33,2100000,"[42,42,28,42,28,42,57,42,71,100,57,42]",2026-02-11,"Instant answer, Video, People also ask, Related searches",informational,Organic
6 bares a psi,91,91,40,22,0.00,https://llantasneumaticos.com/size/dfsk/super-cab/2020/,0,0,0.00,0.33,2100000,"[42,42,28,42,28,42,57,42,71,100,57,42]",2026-02-11,"Instant answer, Video, People also ask, Related searches",informational,Organic
165/65 r15,24,24,40,9,0.20,https://llantasneumaticos.com/tire/iso-metric-165-65-R-15/,0,0,0.00,1,2210000,"[28,71,71,42,42,57,42,57,57,42,71,71]",2026-02-13,"Popular products, Related searches",commercial,Organic
neumáticos 245 40 r18,22,22,50,11,0.22,https://llantasneumaticos.com/tire/iso-metric-245-40-R-18/,0,0,0.00,1,1160000,"[42,42,57,100,71,71,71,100,100,100,100,100]",2026-02-02,"Knowledge panel, Video, Popular products, Related searches",transactional,Organic
honda cıvıc 1997,17,17,320,23,0.00,https://llantasneumaticos.com/size/honda/civic/1997/,0,0,0.00,0.01,83400000,"[82,66,82,66,82,82,66,66,82,82,66,82]",2026-03-25,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
swift suzuki 2006,20,20,110,20,0.30,https://llantasneumaticos.com/size/suzuki/swift/2006/,0,0,0.00,0.04,66200000,"[52,80,80,80,0,4,100,80,80,0,0,0]",2026-02-21,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
llantas bmw m5,72,72,170,8,0.51,https://llantasneumaticos.com/size/bmw/m5/f90-2020-2023/,0,0,0.00,0.85,1170000,"[65,53,65,65,53,53,65,42,53,53,80,53]",2026-02-28,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
llantas bmw m5,86,86,170,8,0.51,https://llantasneumaticos.com/size/bmw/m5/2023/,0,0,0.00,0.85,1170000,"[65,53,65,65,53,53,65,42,53,53,80,53]",2026-02-28,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
llantas bmw m5,95,95,170,8,0.51,https://llantasneumaticos.com/size/bmw/m5/2022/,0,0,0.00,0.85,1170000,"[65,53,65,65,53,53,65,42,53,53,80,53]",2026-02-28,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
llantas suzuki vitara desplazadas,35,35,40,4,0.00,https://llantasneumaticos.com/size/suzuki/vitara/ly-2015-now/,0,0,0.00,0.47,8950,"[14,14,14,14,14,14,14,14,14,78,100,14]",2026-02-11,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",informational,Organic
llantas suzuki vitara desplazadas,43,43,40,4,0.00,https://llantasneumaticos.com/size/suzuki/vitara/2019/?ysclid=mkkq93dtue890543941,0,0,0.00,0.47,8950,"[14,14,14,14,14,14,14,14,14,78,100,14]",2026-02-11,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",informational,Organic
llantas suzuki vitara desplazadas,49,49,40,4,0.00,https://llantasneumaticos.com/size/suzuki/vitara/,0,0,0.00,0.47,8950,"[14,14,14,14,14,14,14,14,14,78,100,14]",2026-02-11,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",informational,Organic
cx 30 medidas,31,31,110,15,0.11,https://llantasneumaticos.com/size/mazda/cx-30/,0,0,0.00,0.05,14300000,"[64,78,78,78,78,78,78,78,78,100,100,100]",2026-03-01,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
cx 30 medidas,75,75,110,15,0.11,https://llantasneumaticos.com/size/mazda/cx-30/2024/,0,0,0.00,0.05,14300000,"[64,78,78,78,78,78,78,78,78,100,100,100]",2026-03-01,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
medida tiguan 2020,40,40,140,18,0.00,https://llantasneumaticos.com/size/volkswagen/tiguan/2020/,0,0,0.00,0.07,735000,"[64,64,100,100,82,64,82,100,100,82,100,100]",2026-02-28,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
medidas x trail 2025,76,76,90,12,1.09,https://llantasneumaticos.com/size/nissan/x-trail/t33-2021-now/,0,0,0.00,0.1,0,"[0,11,23,17,23,82,82,82,52,100,100,82]",2026-03-16,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
peugeot 2008 medidas,77,77,1300,17,0.64,https://llantasneumaticos.com/,0,0,0.00,0.34,9760000,"[41,54,54,54,54,54,66,66,54,54,54,54]",2026-01-31,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
citroen 2017 c4,31,31,320,,0.21,https://llantasneumaticos.com/size/citroen/c4/2017/,0,0,0.00,0.84,64900000,"[66,100,100,100,100,100,100,100,66,100,100,82]",2026-02-02,"Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
mercedes vito 2010,14,14,140,16,0.08,https://llantasneumaticos.com/size/mercedes/vito/2010/,0,0,0.00,0.14,20500000,"[42,33,42,66,52,52,52,100,66,80,100,80]",2026-03-02,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
scenic 2013 renault,44,44,110,17,0.21,https://llantasneumaticos.com/size/renault/scenic/2013/,0,0,0.00,0.75,0,"[64,82,52,64,64,82,82,82,82,64,64,41]",2026-03-09,"Image pack, Video, Image, Related searches","informational, transactional",Organic
cupra fomentor 2024,5,5,40,13,0.00,https://llantasneumaticos.com/size/cupra/formentor/2024/,0,0,0.00,0,0,"[100,0,0,0,0,0,0,0,0,0,0,2]",2026-03-14,"Image pack, Video, Image, Video Carousel, Related searches, Short videos",informational,Image pack
00 jeep grand cherokee,2,2,170,21,0.09,https://llantasneumaticos.com/size/jeep/grand-cherokee/2000/,0,0,0.00,0.08,26900000,"[66,80,80,80,100,100,80,80,80,100,80,80]",2026-02-10,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Image pack
00 jeep grand cherokee,26,26,170,21,0.09,https://llantasneumaticos.com/size/jeep/grand-cherokee/2000/,0,0,0.00,0.08,26900000,"[66,80,80,80,100,100,80,80,80,100,80,80]",2026-02-10,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
00 jeep grand cherokee,28,28,170,21,0.09,https://llantasneumaticos.com/size/jeep/grand-cherokee/2000/,0,0,0.00,0.08,26900000,"[66,80,80,80,100,100,80,80,80,100,80,80]",2026-02-10,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
00 jeep grand cherokee,41,41,170,21,0.09,https://llantasneumaticos.com/size/jeep/grand-cherokee/2000/,0,0,0.00,0.08,26900000,"[66,80,80,80,100,100,80,80,80,100,80,80]",2026-02-10,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
2002 audi s3,20,20,90,18,0.00,https://llantasneumaticos.com/size/audi/s3/2002/,0,0,0.00,0.01,0,"[81,81,81,63,100,0,100,81,81,81,100,100]",2026-03-09,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
medidas del captur,37,37,40,13,0.00,https://llantasneumaticos.com/size/renault/captur/,0,0,0.00,0.2,1390000,"[80,80,60,40,100,100,80,80,40,40,80,80]",2026-02-24,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
medidas q2 2025,1,1,70,19,0.49,https://llantasneumaticos.com/size/audi/q2/2025/,0,0,0.00,0.05,1600000,"[0,0,14,14,35,21,100,100,78,100,100,64]",2026-03-26,"Image pack, Video, Image, Related searches, AI overview",informational,Image pack
medidas q2 2025,17,17,70,19,0.49,https://llantasneumaticos.com/size/audi/q2/2025/,0,0,0.00,0.05,1600000,"[0,0,14,14,35,21,100,100,78,100,100,64]",2026-03-26,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
terrain gmc suv,42,42,210,19,0.00,https://llantasneumaticos.com/size/gmc/terrain/,0,0,0.00,0.01,19500000,"[43,54,54,66,66,81,81,0,54,35,35,22]",2026-02-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
gmc yukon xl suv,89,89,140,16,0.00,https://llantasneumaticos.com/size/gmc/yukon-xl/,0,0,0.00,0,9900000,"[64,64,82,100,64,64,64,100,100,64,100,64]",2026-02-05,"Video, Image, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
presión neumáticos,47,47,1000,20,0.16,https://llantasneumaticos.com/,0,0,0.00,0.13,14400000,"[16,16,66,41,79,24,20,24,36,36,66,54]",2026-02-16,"Image pack, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
presión neumáticos,52,52,1000,20,0.16,https://llantasneumaticos.com/,0,0,0.00,0.13,14400000,"[16,16,66,41,79,24,20,24,36,36,66,54]",2026-02-16,"Image pack, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
bz4x medidas,24,24,110,16,0.00,https://llantasneumaticos.com/size/toyota/bz4x/,0,0,0.00,0.02,0,"[64,41,64,82,41,82,52,100,41,52,41,52]",2026-03-09,"Image pack, Video, Image, Related searches",informational,Organic
civic 1997,14,14,260,23,0.00,https://llantasneumaticos.com/size/honda/civic/1997/,0,0,0.00,0.03,171000000,"[66,82,53,66,53,66,66,66,66,66,66,66]",2026-02-02,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
2011 yaris,27,27,210,19,0.11,https://llantasneumaticos.com/size/toyota/yaris/2011/,0,0,0.00,0.44,0,"[100,81,81,65,65,65,81,81,81,81,65,65]",2026-03-11,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
2011 yaris,35,35,210,19,0.11,https://llantasneumaticos.com/size/toyota/yaris/2011/,0,0,0.00,0.44,0,"[100,81,81,65,65,65,81,81,81,81,65,65]",2026-03-11,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
dacia sandero dimensiones,74,74,320,23,0.20,https://llantasneumaticos.com/?afdtoken=chmiskst88xn_givimxech3v3aa0emybj3tyyeevcwo7hxum8fo42tqttc7p2jqwxca4qwy8fjipaes07hvxeimam56opjh19bm0mpossgt6jicugjqb_yg2ho5x9louht7qyl7k0ofqnhm3oc6nu3qyta6jtdrxywbuq-g&clkt=91&is=530x500%29+and+and%2F%2A%2A%2F3217%3Dcast%28%2527~%2527%7C%7C%28select%2F%2A%2A%2F%28case%2F%2A%2A%2Fwhen%2F%2A%2A%2F%283217%3D3217%29%2F%2A%2A%2Fthen%2F%2A%2A%2F1%2F%2A%2A%2Felse%2F%2A%2A%2F0%2F%2A%2A%2Fend%29%29%3A%3Atext%7C%7C%2527~%2527%2F%2A%2A%2Fas%2F%2A%2A%2Fnumeric%29--+-&nb=%2A&nm=6&nx=325&ny=88&pcsa=false,0,0,0.00,0.01,396000,"[82,53,100,82,53,66,66,66,82,66,100,100]",2026-02-05,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
medidas cx 60,49,49,30,10,3.96,https://llantasneumaticos.com/size/mazda/cx-60/,0,0,0.00,0.04,0,"[14,14,14,14,0,0,71,100,71,57,71,71]",2026-03-07,"Image pack, Video, Image, Related searches",informational,Organic
medidas smart forfour,27,27,110,15,0.00,https://llantasneumaticos.com/size/smart/forfour/,0,0,0.00,0.15,169,"[100,78,78,64,78,64,78,78,100,78,78,50]",2026-03-20,"Image pack, Image, People also ask, Related searches, AI overview",informational,Organic
kia soul 2024,16,16,40,20,0.00,https://llantasneumaticos.com/size/kia/soul/2024/?ysclid=miztizfy2w699434199,0,0,0.00,0.14,67200000,"[64,52,23,5,0,0,41,23,23,11,11,11]",2026-01-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
kia soul 2024,21,21,40,20,0.00,https://llantasneumaticos.com/size/kia/soul/2024/?ysclid=miztizfy2w699434199,0,0,0.00,0.14,67200000,"[64,52,23,5,0,0,41,23,23,11,11,11]",2026-01-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
